164187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,2,1,3,0,2,1,1,1,1,2,3,8,7,7,15,15,15,19,17,17,27,26,29,30,38,29,53,46,39,39,57,58,54,65,73,68,73,64,73,76,60,49,69,71,67,52,52,46,51,45,38,45,43,42,30,22,32,22,28,27,23,15,20,16,17,15,16,17,12,12,6,7,11,4,6,6,7,5,4,3,3,3,3,3,9,2,1,2,2,2,0,4,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,2,2,1,4,2,3,2,5,6,12,17,14,8,17,21,25,26,30,34,43,36,36,40,55,58,67,64,66,51,72,60,57,66,79,64,56,70,81,66,74,67,60,61,61,48,51,65,52,43,50,52,48,31,27,28,26,38,20,23,13,18,23,14,15,13,15,7,5,10,8,7,6,8,5,4,9,5,5,4,4,5,4,0,3,4,4,2,2,1,2,4,1,2,3,1,3,1,2,2,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,2,0,0,2,1,0,3,1,1,0,1,1,1,1,4,2,1,5,3,1,2,2,3,4,4,3,5,6,6,15,9,12,7,14,17,11,14,15,18,27,13,31,29,34,38,38,38,45,40,49,54,49,58,49,55,65,67,55,67,53,60,72,70,73,65,66,56,61,56,63,48,53,55,41,44,54,43,49,45,32,42,40,37,27,27,27,27,34,32,25,28,12,11,17,19,13,7,5,9,9,3,11,3,3,1,5,2,6,4,6,4,2,4,0,2,3,3,4,4,2,4,2,2,0,1,2,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,3,1,4,1,2,4,2,6,2,3,3,5,3,4,7,1,10,6,6,7,3,4,6,11,11,10,8,5,9,7,5,15,17,20,16,15,21,11,19,25,33,23,31,30,19,30,29,35,36,43,48,39,35,54,39,48,35,34,43,32,44,40,42,41,29,32,32,25,22,30,27,34,21,20,19,26,10,25,15,18,7,12,8,9,12,8,7,10,6,7,6,8,5,7,2,5,4,4,5,7,4,5,4,4,3,1,0,3,2,2,5,1,0,1,1,0,0,0,2,2,2,0,0,0,1,0,1,2,0,0,0,0,0,1,1,0
164890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,1,1,2,2,1,2,2,4,4,8,3,10,10,9,15,15,12,19,19,16,22,21,16,29,27,28,38,21,31,44,35,41,37,34,39,40,41,44,43,54,45,46,37,43,44,48,36,41,32,30,42,37,20,30,18,18,18,16,15,13,12,8,15,4,9,16,8,6,6,6,10,3,3,3,5,2,2,2,3,1,0,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,4,2,2,1,3,3,5,5,8,10,8,11,9,12,11,21,12,22,21,26,34,33,32,25,34,39,52,46,61,48,48,50,56,70,62,57,58,73,63,58,73,60,53,81,42,57,44,56,59,61,55,52,45,36,44,28,31,33,20,16,19,19,14,16,15,14,13,13,8,4,2,10,3,1,3,2,4,3,3,2,0,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,4,1,1,3,5,1,6,4,6,4,13,11,11,10,13,18,19,10,17,25,29,31,30,18,29,40,33,34,46,42,40,38,46,35,50,48,37,42,54,44,49,28,41,40,46,41,38,30,38,37,37,28,24,25,20,26,15,19,19,16,14,11,12,5,9,8,5,6,5,2,4,5,2,2,3,2,1,1,1,1,1,1,1,2,1,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,3,2,0,1,0,1,2,0,0,5,0,3,2,3,2,6,1,3,1,3,4,4,3,4,4,4,5,10,9,4,10,5,11,18,8,15,16,14,25,24,27,29,28,30,29,41,40,50,37,61,49,64,53,61,56,52,59,65,64,56,46,59,69,53,50,46,51,46,39,47,41,39,23,42,24,17,27,22,24,24,24,17,18,23,11,14,16,9,15,12,8,6,10,12,8,9,5,5,3,5,5,2,7,6,3,4,5,3,4,0,2,2,0,3,5,5,6,1,4,6,1,2,1,2,3,3,4,1,1,1,1,1,2,0,0,2,2,0,1,0,0,1,0,0,3,0
164216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,2,2,5,1,3,5,7,5,6,3,8,12,9,18,21,9,23,17,27,28,30,22,32,61,54,67,58,47,56,51,60,69,62,65,72,53,66,51,89,56,51,57,51,59,39,47,39,25,46,28,35,31,25,29,25,31,25,33,26,14,16,19,15,17,10,10,9,8,12,8,9,8,5,6,5,5,3,6,5,6,4,1,2,1,4,0,3,4,2,1,1,1,2,1,2,1,3,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,0,1,4,4,7,9,12,8,6,5,9,22,10,22,14,20,28,29,40,34,35,42,56,45,50,39,54,64,41,66,54,55,71,66,77,73,71,69,48,50,67,58,54,58,46,61,53,40,46,37,24,44,33,29,19,21,23,13,15,18,11,5,9,7,6,6,6,2,3,0,2,2,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,2,2,2,1,0,0,1,0,3,3,4,2,6,1,6,3,2,5,4,4,11,7,9,3,3,10,6,6,9,14,6,14,16,13,10,8,19,17,15,15,19,22,25,24,28,22,21,25,23,28,11,26,26,22,24,30,24,18,27,33,29,28,22,17,25,32,26,18,29,23,13,28,25,22,17,28,18,14,27,22,18,19,30,16,13,30,14,21,26,19,11,13,23,15,16,20,29,14,20,17,18,16,20,21,13,20,17,25,19,13,18,24,16,17,7,22,18,18,11,5,6,15,12,5,5,4,3,9,5,1,1,0,7,1,3,0,2,0
164514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,2,1,1,1,1,0,0,0,1,0,2,1,0,1,2,2,4,4,4,3,6,6,6,4,4,11,11,12,15,20,14,16,25,21,26,29,29,31,40,38,41,43,57,59,73,49,71,60,55,65,65,65,68,65,80,56,54,50,60,38,37,37,40,45,32,26,29,22,16,18,13,13,21,4,14,5,4,4,1,0,2,4,0,4,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,2,2,2,1,4,3,10,6,4,7,4,7,3,8,5,8,6,10,14,12,10,11,9,15,20,14,22,28,26,21,19,25,41,26,31,34,30,34,45,34,30,38,37,27,42,23,29,40,46,31,25,32,35,31,31,26,26,30,20,28,25,24,21,18,21,16,18,20,18,13,15,13,8,5,8,5,9,13,10,10,8,7,5,10,6,10,6,3,1,5,4,4,3,4,3,5,8,2,4,5,1,2,2,4,4,2,2,2,1,1,3,2,3,0,2,1,1,1,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0
164975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0,1,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,0,0,2,1,1,1,0,0,2,0,1,0,1,3,1,1,1,0,1,1,2,0,5,1,3,2,6,2,1,2,5,2,5,3,8,4,8,17,6,6,8,18,16,14,9,17,19,30,30,18,35,20,34,39,45,54,29,35,33,35,39,43,30,43,48,34,35,33,39,45,25,43,34,20,28,24,23,22,24,16,22,17,17,9,9,18,11,12,11,8,9,4,8,8,4,3,4,3,4,6,2,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164195,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0,2,1,4,0,1,0,1,1,1,2,2,2,2,2,0,6,3,4,2,3,1,5,7,3,5,11,13,11,9,10,23,15,26,15,14,19,17,24,27,37,30,43,43,45,56,51,66,53,75,71,67,56,70,68,64,76,63,61,72,53,64,56,66,57,51,39,31,42,37,40,27,25,28,22,13,22,19,12,16,13,7,9,12,3,4,3,5,1,4,3,3,1,0,3,3,1,0,1,2,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,0,0,2,0,2,1,0,0,2,1,2,1,2,4,1,1,0,0,0,3,0,0,1,1,0,2,1,0,0,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,2,1,0,0,0,0,0,2,0,1,3,1,2,0,2,0,2,1,1,1,0,1,2,5,1,6,7,4,6,7,12,17,7,8,17,23,23,22,33,36,41,45,41,56,48,65,54,59,52,66,61,66,54,66,66,61,53,46,58,50,42,33,39,41,37,43,29,35,26,31,33,33,21,20,25,13,17,13,13,9,12,16,8,4,12,9,6,1,6,3,2,2,4,6,4,4,5,3,5,3,3,3,0,4,3,0,2,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
164667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,3,2,3,5,5,11,5,7,11,13,9,7,12,15,11,28,17,30,20,29,33,37,33,36,48,39,53,57,48,58,41,45,32,44,37,48,51,48,55,53,41,32,40,32,45,19,42,28,28,29,21,19,23,19,23,29,18,17,13,16,10,10,15,8,13,6,11,6,7,5,9,10,5,3,1,2,3,4,2,2,1,1,5,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
