164728,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,1,3,2,2,4,5,8,5,4,4,6,2,9,7,11,8,7,12,8,17,19,14,8,16,24,24,11,20,19,14,30,23,12,19,21,22,21,21,28,28,26,29,21,26,27,23,33,31,22,25,17,23,42,27,33,34,22,28,26,31,26,26,27,32,24,24,27,23,23,17,18,17,13,16,16,16,18,16,19,16,14,16,16,14,13,14,12,21,13,8,14,4,5,10,6,9,3,9,9,7,5,6,4,3,7,1,5,4,8,5,7,1,2,3,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164351,0,0,0,0,1,0,2,2,0,2,2,3,3,1,3,4,2,3,7,6,10,8,9,7,10,16,12,13,12,14,13,16,15,21,20,19,23,30,21,32,29,27,24,31,37,41,27,37,39,41,39,29,30,29,28,32,33,32,34,41,36,38,36,33,32,37,22,35,24,31,30,34,27,30,38,45,28,31,29,38,26,18,15,21,23,15,28,24,23,20,23,19,11,11,9,21,9,13,12,2,7,9,11,6,9,6,8,3,7,7,8,3,3,6,9,3,1,3,2,1,5,1,1,2,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165094,1,1,2,2,1,1,1,2,3,2,1,1,1,3,4,6,4,4,6,10,8,4,10,6,8,14,9,10,11,17,14,12,14,19,17,7,9,22,14,17,20,21,26,24,19,14,24,22,19,22,27,17,23,29,19,20,25,23,22,23,25,25,15,20,19,18,21,16,27,19,17,14,26,17,12,18,10,13,13,11,14,13,9,9,14,17,14,10,13,14,17,12,9,8,6,9,5,6,9,7,5,5,7,7,8,3,4,8,4,2,1,1,3,0,3,4,1,3,1,2,6,4,1,5,1,0,1,1,1,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164891,2,1,6,7,4,6,5,4,1,3,7,1,4,9,10,12,9,10,9,17,12,17,21,16,22,16,17,20,33,28,26,26,27,22,27,31,24,20,22,25,34,27,23,18,39,36,28,29,25,37,24,30,37,21,25,19,24,33,26,40,22,11,30,27,29,17,16,14,12,10,19,13,17,14,10,10,12,14,12,15,11,10,8,6,4,11,10,7,9,8,1,6,4,3,2,3,3,4,2,1,0,2,1,0,0,3,1,0,2,1,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164286,1,1,0,4,3,10,4,7,4,3,9,4,11,6,9,8,13,13,15,13,20,8,20,22,19,32,27,26,30,29,33,30,32,33,41,33,34,28,37,27,32,33,38,35,36,39,44,39,47,39,43,38,30,46,33,30,42,34,42,42,33,31,46,42,36,37,38,29,25,18,25,19,20,24,22,24,18,16,12,11,21,14,15,15,18,7,12,7,7,9,9,13,7,9,6,7,5,4,5,1,2,3,2,4,5,0,1,2,2,2,1,2,0,2,1,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165122,1,4,8,17,24,38,37,46,45,37,48,56,45,29,32,45,39,45,32,28,28,23,33,19,29,32,24,28,15,25,24,24,23,20,25,21,23,12,16,17,10,13,15,6,5,10,14,8,8,6,8,9,5,11,12,6,7,11,1,6,10,10,4,1,9,3,8,3,5,2,6,8,4,4,2,0,1,2,1,0,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164520,3,23,67,110,150,219,223,241,210,152,131,108,75,56,49,31,27,26,13,8,13,5,5,3,2,1,3,2,1,4,2,1,1,2,5,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164773,1,1,6,4,15,20,19,21,30,24,29,38,37,30,38,40,43,33,32,36,39,38,38,21,33,28,38,23,35,35,26,27,23,29,20,30,32,35,24,39,27,23,23,16,29,22,14,26,17,22,21,10,20,16,16,21,22,11,23,16,16,12,13,16,8,4,8,5,9,7,4,4,4,2,10,7,3,3,5,3,3,2,3,5,2,5,4,2,3,2,3,2,1,0,3,1,6,3,4,3,6,4,2,2,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164073,5,17,52,80,154,198,246,265,241,180,132,127,100,75,45,46,43,37,29,23,33,23,19,24,28,19,14,14,9,14,10,16,12,12,7,7,7,6,6,6,5,5,2,5,8,1,4,5,0,3,1,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164676,0,0,0,0,0,2,2,1,1,2,2,1,4,2,4,3,5,7,1,7,4,2,7,13,14,9,12,16,13,17,24,16,20,18,16,26,30,36,16,33,31,38,38,32,35,41,49,35,39,20,34,32,28,36,35,33,34,28,32,29,33,32,39,24,33,31,30,34,17,34,34,22,20,23,30,23,22,26,16,17,27,21,19,15,6,11,13,15,8,10,10,5,7,8,4,4,5,4,6,4,1,1,3,0,1,1,1,2,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
